REQUEST_ID,USER_ID,REQUEST_TYPE,CREATED_DATE,COMPLETED_DATE,STATUS,PRIORITY
10365,4724,Account Update,4/10/2024,,Open,Medium
10366,2869,Technical Bug,2/1/2024,2/6/2024,Closed,Medium
10367,2015,Refund Request,5/2/2024,,In Progress,Low
10368,3656,Technical Bug,4/3/2024,4/10/2024,Closed,Medium
10369,1445,Login Issue,5/3/2024,,Open,Low
10370,3268,Refund Request,5/2/2024,,In Progress,Medium
10371,4626,Login Issue,3/22/2024,,In Progress,Medium
10372,4875,Login Issue,4/17/2024,,In Progress,Medium
10373,2401,Login Issue,3/7/2024,3/8/2024,Closed,High
10374,4691,Refund Request,1/12/2024,,Open,Low
10375,4337,Refund Request,1/20/2024,1/21/2024,Closed,Low
10376,3142,Account Update,2/19/2024,2/20/2024,Closed,Medium
10377,1261,Payment Issue,5/15/2024,,Open,Medium
10378,2848,Technical Bug,6/7/2024,,Open,Low
10379,1896,Technical Bug,5/31/2024,,In Progress,Low
10380,2094,Login Issue,5/5/2024,5/7/2024,Closed,Medium
10381,3266,Refund Request,5/20/2024,,Open,Low
10382,2556,Refund Request,2/11/2024,2/19/2024,Closed,High
10383,1091,Login Issue,3/18/2024,3/24/2024,Closed,Medium
10384,1126,Payment Issue,3/19/2024,,Open,High
10385,1079,Technical Bug,1/26/2024,2/2/2024,Closed,High
10386,2847,Account Update,6/14/2024,,Open,Medium
10387,4309,Payment Issue,4/19/2024,,In Progress,Medium
10388,1982,Refund Request,2/7/2024,,In Progress,Medium
10389,4443,Login Issue,4/6/2024,4/8/2024,Closed,High
10390,1915,Technical Bug,5/17/2024,5/23/2024,Closed,Medium
10391,3533,Login Issue,1/11/2024,,Open,Low
10392,1693,Refund Request,5/10/2024,5/19/2024,Closed,Medium
10393,1024,Login Issue,5/2/2024,5/9/2024,Closed,Medium
10394,1155,Technical Bug,1/23/2024,1/28/2024,Closed,Low
10395,4588,Login Issue,3/2/2024,,Open,Low
10396,3679,Technical Bug,2/10/2024,2/16/2024,Closed,Low
10397,2812,Login Issue,4/30/2024,5/3/2024,Closed,High
10398,2553,Login Issue,6/17/2024,6/18/2024,Closed,Low
10399,2966,Technical Bug,4/2/2024,4/12/2024,Closed,Low
10400,2733,Login Issue,1/4/2024,1/8/2024,Closed,Medium
10401,2080,Payment Issue,5/10/2024,5/18/2024,Closed,High
10402,2628,Account Update,2/20/2024,,Open,Low
10403,1018,Payment Issue,4/16/2024,,In Progress,Medium
10404,2407,Account Update,6/25/2024,7/2/2024,Closed,Low
10405,4936,Payment Issue,3/12/2024,,Open,Low
10406,2216,Account Update,3/10/2024,3/14/2024,Closed,Low
10407,3284,Login Issue,3/9/2024,3/10/2024,Closed,Medium
10408,2410,Technical Bug,1/8/2024,,Open,Medium
10409,4497,Technical Bug,5/2/2024,5/6/2024,Closed,Low
10410,1276,Refund Request,5/15/2024,,In Progress,Low
10411,4298,Account Update,5/26/2024,6/3/2024,Closed,Low
10412,1744,Refund Request,4/21/2024,4/30/2024,Closed,High
10413,1551,Refund Request,3/12/2024,,Open,Medium
10414,4394,Account Update,1/8/2024,,In Progress,Medium
10415,2176,Technical Bug,3/12/2024,3/18/2024,Closed,Medium
10416,1638,Account Update,1/7/2024,,Open,Medium
10417,1236,Login Issue,2/15/2024,2/20/2024,Closed,Low
10418,1997,Refund Request,5/29/2024,,Open,Low
10419,3102,Refund Request,3/21/2024,,Open,Low
10420,3003,Account Update,6/20/2024,,Open,High
10421,2459,Refund Request,1/5/2024,,Open,High
10422,3731,Technical Bug,6/1/2024,,Open,Medium
10423,3156,Refund Request,6/23/2024,,In Progress,Low
10424,4937,Account Update,6/19/2024,,In Progress,Low
10425,2207,Technical Bug,5/22/2024,5/28/2024,Closed,Low
10426,2391,Technical Bug,6/7/2024,6/8/2024,Closed,Medium
10427,3006,Refund Request,3/23/2024,3/28/2024,Closed,Medium
10428,2221,Account Update,2/13/2024,2/18/2024,Closed,High
10429,2394,Refund Request,6/23/2024,6/24/2024,Closed,Medium
10430,1372,Login Issue,5/19/2024,5/21/2024,Closed,Low
10431,4020,Login Issue,3/4/2024,3/7/2024,Closed,Low
10432,2520,Technical Bug,1/23/2024,1/24/2024,Closed,Low
10433,4670,Refund Request,2/19/2024,2/22/2024,Closed,Low
10434,3248,Login Issue,5/4/2024,5/5/2024,Closed,High
10435,1848,Payment Issue,2/5/2024,,In Progress,Medium
10436,3556,Login Issue,5/18/2024,5/20/2024,Closed,Low
10437,2345,Refund Request,3/26/2024,,In Progress,Low
10438,3322,Refund Request,6/23/2024,6/24/2024,Closed,Medium
10439,3258,Login Issue,2/25/2024,,Open,Medium
10440,1503,Refund Request,3/9/2024,3/17/2024,Closed,Medium
10441,4974,Refund Request,2/6/2024,2/16/2024,Closed,Low
10442,4189,Payment Issue,5/17/2024,5/23/2024,Closed,Medium
10443,1702,Technical Bug,2/11/2024,2/12/2024,Closed,Low
10444,4625,Refund Request,6/6/2024,,Open,Medium
10445,3089,Account Update,4/3/2024,,In Progress,Low
10446,1314,Technical Bug,1/22/2024,,In Progress,Low
10447,3835,Technical Bug,6/14/2024,6/17/2024,Closed,Low
10448,3376,Account Update,2/25/2024,,Open,Low
10449,2040,Login Issue,4/23/2024,,In Progress,Low
10450,1282,Payment Issue,5/1/2024,5/11/2024,Closed,High
10451,3990,Refund Request,6/12/2024,6/15/2024,Closed,Low
10452,1257,Login Issue,3/18/2024,3/28/2024,Closed,Medium
10453,1574,Account Update,5/18/2024,5/24/2024,Closed,Medium
10454,1573,Payment Issue,5/14/2024,,Open,Low
10455,3659,Payment Issue,4/5/2024,4/15/2024,Closed,Medium
10456,2042,Payment Issue,3/22/2024,3/27/2024,Closed,High
10457,2552,Account Update,2/3/2024,2/12/2024,Closed,Low
10458,3884,Login Issue,3/3/2024,3/5/2024,Closed,High
10459,1422,Refund Request,1/2/2024,,Open,High
10460,2489,Payment Issue,5/14/2024,,Open,High
10461,2396,Payment Issue,2/12/2024,,Open,Low
10462,1757,Login Issue,4/4/2024,,Open,Medium
10463,3810,Payment Issue,1/18/2024,1/20/2024,Closed,Medium
10464,2104,Payment Issue,5/27/2024,,Open,Low
10465,2574,Account Update,1/7/2024,1/13/2024,Closed,Medium
10466,4619,Technical Bug,2/21/2024,2/25/2024,Closed,High
10467,3471,Login Issue,2/6/2024,2/8/2024,Closed,High
10468,1428,Login Issue,4/7/2024,4/17/2024,Closed,Low
10469,4459,Login Issue,2/15/2024,2/16/2024,Closed,Low
10470,3021,Account Update,4/12/2024,,Open,Low
10471,4992,Account Update,2/11/2024,,Open,Low
10472,4780,Refund Request,2/29/2024,3/8/2024,Closed,Medium
10473,4741,Account Update,5/7/2024,5/8/2024,Closed,Medium
10474,1203,Login Issue,4/13/2024,,In Progress,Medium
10475,3243,Refund Request,3/20/2024,3/24/2024,Closed,High
10476,3775,Technical Bug,3/18/2024,,Open,Low
10477,3332,Payment Issue,5/3/2024,5/9/2024,Closed,Medium
10478,2992,Payment Issue,2/1/2024,2/9/2024,Closed,Medium
10479,3243,Refund Request,6/14/2024,,Open,High
10480,1306,Technical Bug,6/15/2024,,Open,High
10481,2687,Payment Issue,1/26/2024,2/5/2024,Closed,Medium
10482,1013,Refund Request,1/30/2024,,In Progress,High
10483,2860,Account Update,6/17/2024,6/26/2024,Closed,Medium
10484,4217,Login Issue,4/12/2024,4/14/2024,Closed,High
10485,2961,Technical Bug,5/16/2024,,Open,Medium
10486,2080,Payment Issue,2/1/2024,2/11/2024,Closed,Low
10487,1722,Login Issue,2/22/2024,2/24/2024,Closed,High
10488,1779,Refund Request,5/14/2024,5/23/2024,Closed,Low
10489,2233,Payment Issue,5/30/2024,6/5/2024,Closed,High
10490,1528,Login Issue,3/21/2024,3/30/2024,Closed,Medium
10491,1797,Account Update,6/28/2024,7/2/2024,Closed,Medium
10492,1343,Technical Bug,5/28/2024,,Open,Low
10493,4786,Refund Request,3/16/2024,3/22/2024,Closed,Low
10494,4682,Payment Issue,5/30/2024,,In Progress,High
10495,2302,Account Update,3/9/2024,3/10/2024,Closed,Low
10496,1208,Technical Bug,1/18/2024,,Open,High
10497,1640,Technical Bug,2/6/2024,2/11/2024,Closed,Medium
10498,4406,Account Update,5/14/2024,5/17/2024,Closed,Medium
10499,2311,Payment Issue,3/1/2024,,In Progress,Medium
10500,3299,Technical Bug,5/10/2024,5/11/2024,Closed,Low
10501,4336,Refund Request,1/1/2024,1/4/2024,Closed,Medium
10502,3318,Login Issue,2/29/2024,3/3/2024,Closed,Medium
10503,2947,Refund Request,5/13/2024,5/14/2024,Closed,High
10504,1919,Technical Bug,5/3/2024,,Open,Medium
10505,2723,Login Issue,3/11/2024,,Open,Low
10506,3044,Account Update,3/31/2024,,Open,High
10507,1418,Login Issue,1/31/2024,,Open,Medium
10508,2749,Login Issue,1/8/2024,,Open,Medium
10509,3842,Login Issue,4/28/2024,5/7/2024,Closed,Medium
10510,4282,Technical Bug,5/22/2024,5/30/2024,Closed,Medium
10511,2388,Payment Issue,1/7/2024,,In Progress,Medium
10512,2099,Technical Bug,5/14/2024,5/21/2024,Closed,Medium
10513,4731,Payment Issue,6/9/2024,,In Progress,Low
10514,4392,Account Update,6/17/2024,6/27/2024,Closed,Medium
10515,3772,Account Update,5/14/2024,,Open,Low
10516,3480,Account Update,1/20/2024,1/24/2024,Closed,Medium
10517,3156,Account Update,3/11/2024,3/20/2024,Closed,Low
10518,3688,Account Update,6/26/2024,7/5/2024,Closed,Low
10519,2545,Refund Request,5/21/2024,,In Progress,High
10520,2070,Technical Bug,4/27/2024,5/2/2024,Closed,Medium
10521,3426,Payment Issue,5/22/2024,5/25/2024,Closed,Medium
10522,2850,Account Update,5/17/2024,,In Progress,Medium
10523,2119,Refund Request,5/4/2024,5/13/2024,Closed,Low
10524,1957,Refund Request,3/5/2024,,Open,Medium
10525,1102,Refund Request,6/4/2024,6/6/2024,Closed,High
10526,3939,Technical Bug,4/7/2024,4/11/2024,Closed,Low
10527,3901,Account Update,6/24/2024,6/28/2024,Closed,Medium
10528,2169,Refund Request,1/3/2024,,In Progress,Low
10529,2903,Refund Request,5/10/2024,,Open,Low
10530,4999,Account Update,3/15/2024,3/23/2024,Closed,High
10531,4098,Technical Bug,3/8/2024,,In Progress,Medium
10532,2755,Refund Request,6/15/2024,6/20/2024,Closed,Low
10533,3577,Payment Issue,6/8/2024,6/10/2024,Closed,Low
10534,1678,Login Issue,1/16/2024,1/18/2024,Closed,Medium
10535,2968,Login Issue,1/17/2024,1/27/2024,Closed,Medium
10536,1988,Login Issue,5/18/2024,5/23/2024,Closed,Low
10537,2105,Technical Bug,4/9/2024,,In Progress,Medium
10538,3475,Refund Request,2/1/2024,,Open,Medium
10539,2607,Login Issue,4/30/2024,5/4/2024,Closed,Low
10540,3869,Login Issue,4/27/2024,,Open,Medium
10541,2502,Account Update,6/3/2024,6/4/2024,Closed,Low
10542,2789,Refund Request,4/21/2024,4/26/2024,Closed,Low
10543,2185,Refund Request,4/7/2024,,Open,Low
10544,4910,Account Update,1/5/2024,1/10/2024,Closed,Low
10545,1931,Refund Request,3/29/2024,,Open,High
10546,2425,Payment Issue,4/1/2024,4/6/2024,Closed,Medium
10547,4579,Technical Bug,5/25/2024,5/28/2024,Closed,High
10548,2061,Account Update,1/3/2024,,Open,Medium
10549,2978,Login Issue,1/28/2024,,Open,Low
10550,3558,Refund Request,2/3/2024,2/13/2024,Closed,Low
10551,3440,Payment Issue,3/26/2024,3/27/2024,Closed,High
10552,3042,Payment Issue,5/29/2024,,Open,Low
10553,3760,Technical Bug,4/26/2024,4/30/2024,Closed,Medium
10554,3541,Payment Issue,1/30/2024,,Open,Medium
10555,4271,Refund Request,2/17/2024,2/21/2024,Closed,Low
10556,2278,Refund Request,3/5/2024,3/8/2024,Closed,Low
10557,2202,Payment Issue,5/26/2024,,Open,Low
10558,3594,Refund Request,6/28/2024,,Open,Low
10559,1593,Refund Request,2/10/2024,2/16/2024,Closed,Low
10560,3436,Login Issue,4/2/2024,,Open,Medium
10561,2421,Account Update,4/6/2024,,Open,Medium
10562,4803,Refund Request,3/21/2024,3/30/2024,Closed,Medium
10563,3205,Refund Request,4/11/2024,4/21/2024,Closed,Low
10564,2027,Technical Bug,6/26/2024,6/28/2024,Closed,Medium
10565,3214,Account Update,2/10/2024,2/19/2024,Closed,Low
10566,4539,Account Update,5/2/2024,5/6/2024,Closed,High
10567,1959,Account Update,2/2/2024,2/4/2024,Closed,Medium
10568,3456,Payment Issue,3/22/2024,3/24/2024,Closed,Low
10569,4483,Login Issue,5/24/2024,,In Progress,Low
10570,4275,Login Issue,3/24/2024,3/25/2024,Closed,Medium
10571,3241,Technical Bug,6/22/2024,6/30/2024,Closed,Medium
10572,3282,Account Update,3/30/2024,,Open,Low
10573,3765,Account Update,3/11/2024,,Open,Medium
10574,2173,Refund Request,4/14/2024,,Open,Low
10575,4230,Payment Issue,2/26/2024,2/27/2024,Closed,Low
10576,4350,Payment Issue,1/20/2024,1/29/2024,Closed,Low
10577,1815,Technical Bug,6/17/2024,,Open,High
10578,1403,Login Issue,3/15/2024,3/17/2024,Closed,Low
10579,1892,Account Update,2/7/2024,2/8/2024,Closed,Medium
10580,3725,Technical Bug,1/27/2024,,In Progress,Medium
10581,4382,Payment Issue,5/16/2024,5/23/2024,Closed,Low
10582,1067,Payment Issue,6/14/2024,6/17/2024,Closed,High
10583,4534,Payment Issue,4/22/2024,,In Progress,Medium
10584,1087,Account Update,6/1/2024,,In Progress,Low
10585,3264,Account Update,1/14/2024,1/15/2024,Closed,Medium
10586,3048,Account Update,2/6/2024,2/7/2024,Closed,High
10587,2158,Refund Request,6/26/2024,7/4/2024,Closed,High
10588,2720,Login Issue,4/1/2024,4/6/2024,Closed,Medium
10589,2374,Payment Issue,6/18/2024,,Open,Medium
10590,3187,Payment Issue,2/23/2024,3/2/2024,Closed,Low
10591,3665,Refund Request,5/4/2024,,Open,High
10592,3180,Payment Issue,6/11/2024,,Open,Low
10593,2643,Payment Issue,5/2/2024,,Open,Low
10594,1177,Account Update,1/31/2024,2/2/2024,Closed,High
10595,3857,Account Update,4/7/2024,,Open,Low
10596,2381,Login Issue,5/2/2024,5/3/2024,Closed,Medium
10597,3427,Payment Issue,6/22/2024,6/27/2024,Closed,Medium
10598,1907,Technical Bug,5/24/2024,5/31/2024,Closed,High
10599,4942,Payment Issue,4/22/2024,,In Progress,Low
10600,3705,Payment Issue,3/25/2024,,Open,Medium
10601,3497,Login Issue,3/30/2024,,In Progress,Low
10602,1585,Technical Bug,4/1/2024,,Open,Low
10603,3510,Payment Issue,5/7/2024,,In Progress,High
10604,1989,Technical Bug,1/22/2024,,Open,Medium
10605,2131,Account Update,6/17/2024,6/26/2024,Closed,Low
10606,3169,Account Update,1/3/2024,,Open,Low
10607,3064,Technical Bug,4/1/2024,4/11/2024,Closed,Low
10608,2219,Payment Issue,3/3/2024,,Open,Medium
10609,3374,Technical Bug,3/6/2024,3/16/2024,Closed,Low
10610,1317,Technical Bug,2/15/2024,2/23/2024,Closed,Low
10611,3856,Account Update,5/15/2024,,In Progress,Low
10612,2502,Technical Bug,2/8/2024,2/12/2024,Closed,High
10613,3034,Refund Request,6/1/2024,6/4/2024,Closed,Medium
10614,4323,Refund Request,4/3/2024,,Open,Medium
10615,3042,Account Update,2/16/2024,2/18/2024,Closed,Low
10616,1502,Payment Issue,6/10/2024,,Open,Medium
10617,3022,Payment Issue,3/8/2024,,In Progress,High
10618,1118,Account Update,2/26/2024,,Open,Medium
10619,4745,Payment Issue,6/1/2024,6/5/2024,Closed,Low
10620,1709,Login Issue,3/27/2024,4/6/2024,Closed,High
10621,4569,Refund Request,3/2/2024,3/11/2024,Closed,Medium
10622,4557,Login Issue,2/8/2024,2/10/2024,Closed,Low
10623,1044,Login Issue,4/23/2024,,Open,Medium
10624,1313,Login Issue,5/1/2024,,Open,Low
10625,4250,Account Update,5/14/2024,,In Progress,Low
10626,4965,Login Issue,4/4/2024,4/14/2024,Closed,High
10627,1417,Technical Bug,1/6/2024,1/16/2024,Closed,Medium
10628,3603,Payment Issue,5/2/2024,5/11/2024,Closed,Medium
10629,4854,Account Update,3/23/2024,3/24/2024,Closed,High
10630,2101,Technical Bug,1/19/2024,,Open,Medium
10631,1325,Technical Bug,6/23/2024,6/27/2024,Closed,Medium
10632,4761,Refund Request,1/19/2024,1/29/2024,Closed,High
10633,4428,Refund Request,2/3/2024,2/9/2024,Closed,Medium
10634,2439,Technical Bug,6/19/2024,,In Progress,Low
10635,2986,Refund Request,5/20/2024,,Open,High
10636,3562,Payment Issue,6/12/2024,6/18/2024,Closed,Low
10637,3261,Payment Issue,1/25/2024,1/30/2024,Closed,Low
10638,4925,Refund Request,4/6/2024,,Open,Low
10639,1073,Login Issue,2/25/2024,,Open,Medium
10640,4634,Technical Bug,1/21/2024,1/23/2024,Closed,High
10641,2602,Payment Issue,2/3/2024,2/5/2024,Closed,Medium
10642,1508,Refund Request,4/19/2024,,Open,Low
10643,3379,Refund Request,1/25/2024,1/29/2024,Closed,Low
10644,4164,Payment Issue,3/22/2024,,Open,Medium
10645,1687,Payment Issue,4/16/2024,4/24/2024,Closed,Low
10646,1656,Login Issue,1/11/2024,,Open,Medium
10647,2542,Refund Request,1/19/2024,1/22/2024,Closed,Medium
10648,2292,Refund Request,6/25/2024,,Open,Medium
10649,2399,Account Update,6/25/2024,,In Progress,Medium
10650,4905,Login Issue,6/10/2024,,Open,Low
10651,4075,Payment Issue,5/9/2024,5/13/2024,Closed,Medium
10652,4209,Payment Issue,1/30/2024,,Open,Low
10653,4302,Technical Bug,4/18/2024,,Open,Low
10654,3647,Payment Issue,2/7/2024,2/10/2024,Closed,Medium
10655,2552,Refund Request,1/15/2024,1/16/2024,Closed,Low
10656,2075,Payment Issue,3/15/2024,,Open,Low
10657,4717,Refund Request,2/29/2024,,Open,Low
10658,4794,Refund Request,5/11/2024,,Open,Medium
10659,1324,Login Issue,3/23/2024,,In Progress,Low
10660,1991,Payment Issue,1/14/2024,,In Progress,Low
10661,2993,Login Issue,4/23/2024,4/25/2024,Closed,Low
10662,4976,Refund Request,3/21/2024,3/29/2024,Closed,Medium
10663,4802,Payment Issue,1/8/2024,,In Progress,Medium
10664,1716,Payment Issue,3/17/2024,3/19/2024,Closed,Medium
10665,3770,Login Issue,4/2/2024,,In Progress,Medium
10666,1276,Login Issue,4/20/2024,4/27/2024,Closed,Medium
10667,3583,Refund Request,5/18/2024,,Open,High
10668,4557,Refund Request,3/20/2024,3/28/2024,Closed,Low
10669,4587,Payment Issue,2/19/2024,2/22/2024,Closed,Medium
10670,1151,Payment Issue,3/27/2024,4/2/2024,Closed,Medium
10671,1954,Account Update,3/16/2024,,Open,Medium
10672,2506,Account Update,2/7/2024,2/17/2024,Closed,Medium
10673,1258,Technical Bug,5/31/2024,6/4/2024,Closed,High
10674,3371,Refund Request,4/4/2024,4/8/2024,Closed,High
10675,4064,Technical Bug,6/14/2024,6/19/2024,Closed,Medium
10676,1868,Technical Bug,5/4/2024,5/11/2024,Closed,Medium
10677,2191,Login Issue,3/5/2024,3/14/2024,Closed,Medium
10678,1687,Login Issue,3/30/2024,,In Progress,Medium
10679,1309,Account Update,1/17/2024,1/20/2024,Closed,High
10680,3850,Technical Bug,4/9/2024,4/19/2024,Closed,Medium
10681,2502,Account Update,5/24/2024,5/29/2024,Closed,Low
10682,4127,Refund Request,1/27/2024,2/3/2024,Closed,Medium
10683,3667,Payment Issue,3/29/2024,,In Progress,Medium
10684,1472,Login Issue,1/25/2024,1/28/2024,Closed,High
10685,4367,Refund Request,4/11/2024,4/20/2024,Closed,High
10686,3508,Refund Request,4/5/2024,,Open,High
10687,4395,Login Issue,6/25/2024,,Open,Medium
10688,1813,Login Issue,2/27/2024,,Open,Low
10689,1845,Technical Bug,5/3/2024,5/9/2024,Closed,Medium
10690,2164,Account Update,1/1/2024,1/7/2024,Closed,Low
10691,1666,Refund Request,5/20/2024,,Open,High
10692,3309,Technical Bug,1/21/2024,1/25/2024,Closed,Medium
10693,2808,Technical Bug,1/1/2024,,Open,High
10694,2443,Refund Request,6/7/2024,,Open,Low
10695,2767,Refund Request,3/1/2024,3/4/2024,Closed,Low
10696,2264,Payment Issue,1/3/2024,1/11/2024,Closed,Medium
10697,1354,Account Update,6/5/2024,6/7/2024,Closed,Low
10698,2872,Refund Request,6/24/2024,,In Progress,Medium
10699,3024,Login Issue,3/22/2024,3/24/2024,Closed,Medium
10700,3817,Payment Issue,1/25/2024,,Open,Medium
10701,4832,Account Update,6/10/2024,,Open,Low
10702,4660,Login Issue,1/18/2024,,In Progress,High
10703,1179,Login Issue,1/28/2024,1/29/2024,Closed,Medium
10704,1065,Account Update,1/4/2024,1/6/2024,Closed,High
10705,1819,Payment Issue,4/28/2024,,In Progress,Low
10706,2371,Login Issue,4/25/2024,,Open,Low
10707,1170,Technical Bug,5/28/2024,6/3/2024,Closed,High
10708,3521,Account Update,3/10/2024,3/17/2024,Closed,Low
10709,3581,Account Update,1/21/2024,1/27/2024,Closed,Medium
10710,2390,Refund Request,4/3/2024,4/13/2024,Closed,High
10711,2130,Payment Issue,5/27/2024,5/31/2024,Closed,Medium
10712,3486,Technical Bug,5/5/2024,5/8/2024,Closed,Low
10713,1834,Technical Bug,6/17/2024,,In Progress,Low
10714,1226,Refund Request,4/30/2024,5/4/2024,Closed,Medium
10715,4515,Login Issue,5/7/2024,,Open,Medium
10716,1441,Login Issue,1/31/2024,2/8/2024,Closed,Low
10717,3443,Technical Bug,4/9/2024,4/16/2024,Closed,Medium
10718,1727,Payment Issue,6/1/2024,6/3/2024,Closed,Medium
10719,2604,Login Issue,3/9/2024,,Open,High
10720,3131,Account Update,1/17/2024,,Open,Low
10721,4686,Refund Request,5/27/2024,,Open,Medium
10722,4622,Payment Issue,2/14/2024,,In Progress,High
10723,2036,Login Issue,4/20/2024,,Open,Medium
10724,2832,Technical Bug,2/19/2024,2/29/2024,Closed,Medium
10725,2848,Refund Request,6/27/2024,7/3/2024,Closed,Low
10726,3740,Login Issue,4/29/2024,,In Progress,Low
10727,1492,Technical Bug,6/9/2024,6/18/2024,Closed,Medium
10728,4339,Login Issue,4/7/2024,,In Progress,Low
10729,2548,Refund Request,4/25/2024,5/3/2024,Closed,High
10730,2143,Account Update,5/2/2024,,In Progress,High
10731,1969,Account Update,1/29/2024,,Open,Low
10732,3400,Technical Bug,5/29/2024,6/4/2024,Closed,Low
10733,4128,Account Update,1/3/2024,,In Progress,High
10734,3087,Refund Request,1/6/2024,1/9/2024,Closed,Medium
10735,4957,Technical Bug,6/16/2024,,In Progress,Medium
10736,4407,Login Issue,3/16/2024,3/25/2024,Closed,Medium
10737,1639,Payment Issue,1/5/2024,1/15/2024,Closed,Low
10738,1172,Login Issue,1/3/2024,1/8/2024,Closed,High
10739,2570,Refund Request,1/4/2024,1/12/2024,Closed,Medium
